Name,ID,Has Block,Mod,Class
TConstruct:woodPattern,5568,false,TConstruct,tconstruct.tools.items.Pattern
TConstruct:manualBook,5569,false,TConstruct,tconstruct.tools.items.Manual
TConstruct:pickaxe,5570,false,TConstruct,tconstruct.items.tools.Pickaxe
TConstruct:shovel,5571,false,TConstruct,tconstruct.items.tools.Shovel
TConstruct:hatchet,5572,false,TConstruct,tconstruct.items.tools.Hatchet
TConstruct:broadsword,5573,false,TConstruct,tconstruct.items.tools.Broadsword
TConstruct:longsword,5574,false,TConstruct,tconstruct.items.tools.Longsword
TConstruct:rapier,5575,false,TConstruct,tconstruct.items.tools.Rapier
TConstruct:dagger,5576,false,TConstruct,tconstruct.items.tools.Dagger
TConstruct:cutlass,5577,false,TConstruct,tconstruct.items.tools.Cutlass
TConstruct:frypan,5578,false,TConstruct,tconstruct.items.tools.FryingPan
TConstruct:battlesign,5579,false,TConstruct,tconstruct.items.tools.BattleSign
TConstruct:mattock,5580,false,TConstruct,tconstruct.items.tools.Mattock
TConstruct:chisel,5581,false,TConstruct,tconstruct.items.tools.Chisel
TConstruct:lumberaxe,5582,false,TConstruct,tconstruct.items.tools.LumberAxe
TConstruct:cleaver,5583,false,TConstruct,tconstruct.items.tools.Cleaver
TConstruct:scythe,5584,false,TConstruct,tconstruct.items.tools.Scythe
TConstruct:excavator,5585,false,TConstruct,tconstruct.items.tools.Excavator
TConstruct:hammer,5586,false,TConstruct,tconstruct.items.tools.Hammer
TConstruct:battleaxe,5587,false,TConstruct,tconstruct.items.tools.Battleaxe
TConstruct:potionLauncher,5588,false,TConstruct,tconstruct.items.tools.PotionLauncher
TConstruct:toolRod,5589,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:toolShard,5590,false,TConstruct,tconstruct.tools.items.ToolShard
TConstruct:pickaxeHead,5591,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:shovelHead,5592,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:hatchetHead,5593,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:binding,5594,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:toughBinding,5595,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:toughRod,5596,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:heavyPlate,5597,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:swordBlade,5598,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:wideGuard,5599,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:handGuard,5600,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:crossbar,5601,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:knifeBlade,5602,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:fullGuard,5603,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:frypanHead,5604,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:signHead,5605,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:chiselHead,5606,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:scytheBlade,5607,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:broadAxeHead,5608,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:excavatorHead,5609,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:largeSwordBlade,5610,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:hammerHead,5611,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:creativeModifier,5612,false,TConstruct,tconstruct.tools.items.CreativeModifier
TConstruct:buckets,5613,false,TConstruct,tconstruct.smeltery.items.FilledBucket
TConstruct:metalPattern,5614,false,TConstruct,tconstruct.smeltery.items.MetalPattern
TConstruct:diamondApple,5615,false,TConstruct,tconstruct.armor.items.DiamondApple
TConstruct:jerky,5616,false,TConstruct,tconstruct.armor.items.Jerky
TConstruct:heartCanister,5617,false,TConstruct,tconstruct.armor.items.HeartCanister
TConstruct:knapsack,5618,false,TConstruct,tconstruct.armor.items.Knapsack
TConstruct:helmetWood,5619,false,TConstruct,tconstruct.armor.items.ArmorBasic
TConstruct:chestplateWood,5620,false,TConstruct,tconstruct.armor.items.ArmorBasic
TConstruct:leggingsWood,5621,false,TConstruct,tconstruct.armor.items.ArmorBasic
TConstruct:bootsWood,5622,false,TConstruct,tconstruct.armor.items.ArmorBasic
TConstruct:travelGoggles,5623,false,TConstruct,tconstruct.armor.items.TravelGear
TConstruct:travelVest,5624,false,TConstruct,tconstruct.armor.items.TravelGear
TConstruct:travelWings,5625,false,TConstruct,tconstruct.armor.items.TravelWings
TConstruct:travelBoots,5626,false,TConstruct,tconstruct.armor.items.TravelGear
TConstruct:travelGlove,5627,false,TConstruct,tconstruct.armor.items.TravelGlove
TConstruct:travelBelt,5628,false,TConstruct,tconstruct.armor.items.TravelBelt
TConstruct:bowstring,5629,false,TConstruct,tconstruct.tools.items.Bowstring
TConstruct:arrowhead,5630,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:fletching,5631,false,TConstruct,tconstruct.tools.items.Fletching
TConstruct:ShurikenPart,5632,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:BowLimbPart,5633,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:CrossbowLimbPart,5634,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:CrossbowBodyPart,5635,false,TConstruct,tconstruct.library.tools.DynamicToolPart
TConstruct:BoltPart,5636,false,TConstruct,tconstruct.library.tools.DualMaterialToolPart
TConstruct:Shuriken,5637,false,TConstruct,tconstruct.weaponry.weapons.Shuriken
TConstruct:ThrowingKnife,5638,false,TConstruct,tconstruct.weaponry.weapons.ThrowingKnife
TConstruct:Javelin,5639,false,TConstruct,tconstruct.weaponry.weapons.Javelin
TConstruct:ShortBow,5640,false,TConstruct,tconstruct.weaponry.weapons.ShortBow
TConstruct:LongBow,5641,false,TConstruct,tconstruct.weaponry.weapons.LongBow
TConstruct:Crossbow,5642,false,TConstruct,tconstruct.weaponry.weapons.Crossbow
TConstruct:ArrowAmmo,5643,false,TConstruct,tconstruct.weaponry.ammo.ArrowAmmo
TConstruct:BoltAmmo,5644,false,TConstruct,tconstruct.weaponry.ammo.BoltAmmo
TConstruct:Pattern,5645,false,TConstruct,tconstruct.weaponry.items.WeaponryPattern
TConstruct:Cast,5646,false,TConstruct,tconstruct.weaponry.items.WeaponryPattern
TConstruct:GlassArrows,5647,false,TConstruct,tconstruct.weaponry.items.GlassArrows
TConstruct:Boneana,5648,false,TConstruct,tconstruct.weaponry.items.Boneana
MagicBees:comb,5649,false,MagicBees,magicbees.item.ItemComb
MagicBees:wax,5650,false,MagicBees,magicbees.item.ItemWax
MagicBees:propolis,5651,false,MagicBees,magicbees.item.ItemPropolis
MagicBees:drop,5652,false,MagicBees,magicbees.item.ItemDrop
MagicBees:miscResources,5653,false,MagicBees,magicbees.item.ItemMiscResources
MagicBees:backpack.thaumaturgeT1,5654,false,MagicBees,forestry.storage.items.ItemBackpack
MagicBees:backpack.thaumaturgeT2,5655,false,MagicBees,forestry.storage.items.ItemBackpack
MagicBees:capsule.magic,5656,false,MagicBees,magicbees.item.ItemCapsule
MagicBees:pollen,5657,false,MagicBees,magicbees.item.ItemPollen
MagicBees:crystalAspect,5658,false,MagicBees,magicbees.item.ItemCrystalAspect
MagicBees:frameMagic,5659,false,MagicBees,magicbees.item.ItemMagicHiveFrame
MagicBees:frameResilient,5660,false,MagicBees,magicbees.item.ItemMagicHiveFrame
MagicBees:frameGentle,5661,false,MagicBees,magicbees.item.ItemMagicHiveFrame
MagicBees:frameMetabolic,5662,false,MagicBees,magicbees.item.ItemMagicHiveFrame
MagicBees:frameNecrotic,5663,false,MagicBees,magicbees.item.ItemMagicHiveFrame
MagicBees:frameTemporal,5664,false,MagicBees,magicbees.item.ItemMagicHiveFrame
MagicBees:frameOblivion,5665,false,MagicBees,magicbees.item.ItemMagicHiveFrame
MagicBees:jellyBabies,5666,false,MagicBees,net.minecraft.item.ItemFood
MagicBees:capsule.void,5667,false,MagicBees,magicbees.item.ItemCapsule
MagicBees:item.thaumiumScoop,5668,false,MagicBees,magicbees.item.ItemThaumiumScoop
MagicBees:item.thaumiumGrafter,5669,false,MagicBees,magicbees.item.ItemThaumiumGrafter
MagicBees:moonDial,5670,false,MagicBees,magicbees.item.ItemMoonDial
MagicBees:magnet,5671,false,MagicBees,magicbees.item.ItemMysteriousMagnet
MagicBees:beeNugget,5672,false,MagicBees,magicbees.item.ItemNugget
Mystcraft:page,5673,false,Mystcraft,com.xcompwiz.mystcraft.item.ItemPage
Mystcraft:agebook,5674,false,Mystcraft,com.xcompwiz.mystcraft.item.ItemAgebook
Mystcraft:linkbook,5675,false,Mystcraft,com.xcompwiz.mystcraft.item.ItemLinkbook
Mystcraft:unlinkedbook,5676,false,Mystcraft,com.xcompwiz.mystcraft.item.ItemLinkbookUnlinked
Mystcraft:notebook,5677,false,Mystcraft,com.xcompwiz.mystcraft.item.ItemNotebook
Mystcraft:writingdesk,5678,false,Mystcraft,com.xcompwiz.mystcraft.item.ItemWritingDesk
Mystcraft:vial,5679,false,Mystcraft,com.xcompwiz.mystcraft.item.ItemInkVial
Mystcraft:glasses,5680,false,Mystcraft,com.xcompwiz.mystcraft.item.ItemMyGlasses
OpenPeripheral:glasses,5681,false,OpenPeripheral,openperipheral.addons.glasses.ItemGlasses
OpenPeripheral:generic,5682,false,OpenPeripheral,openperipheral.addons.ItemOPGeneric
OpenBlocks:hangglider,5683,false,OpenBlocks,openblocks.common.item.ItemHangGlider
OpenBlocks:generic,5684,false,OpenBlocks,openblocks.common.item.ItemOBGeneric
OpenBlocks:luggage,5685,false,OpenBlocks,openblocks.common.item.ItemLuggage
OpenBlocks:sonicglasses,5686,false,OpenBlocks,openblocks.common.item.ItemSonicGlasses
OpenBlocks:pencilGlasses,5687,false,OpenBlocks,openblocks.common.item.ItemImaginationGlasses
OpenBlocks:crayonGlasses,5688,false,OpenBlocks,openblocks.common.item.ItemImaginationGlasses.ItemCrayonGlasses
OpenBlocks:technicolorGlasses,5689,false,OpenBlocks,openblocks.common.item.ItemImaginationGlasses
OpenBlocks:seriousGlasses,5690,false,OpenBlocks,openblocks.common.item.ItemImaginationGlasses
OpenBlocks:craneControl,5691,false,OpenBlocks,openblocks.common.item.ItemCraneControl
OpenBlocks:craneBackpack,5692,false,OpenBlocks,openblocks.common.item.ItemCraneBackpack
OpenBlocks:slimalyzer,5693,false,OpenBlocks,openblocks.common.item.ItemSlimalyzer
OpenBlocks:filledbucket,5694,false,OpenBlocks,openblocks.common.item.ItemFilledBucket
OpenBlocks:sleepingBag,5695,false,OpenBlocks,openblocks.common.item.ItemSleepingBag
OpenBlocks:paintBrush,5696,false,OpenBlocks,openblocks.common.item.ItemPaintBrush
OpenBlocks:stencil,5697,false,OpenBlocks,openblocks.common.item.ItemStencil
OpenBlocks:squeegee,5698,false,OpenBlocks,openblocks.common.item.ItemSqueegee
OpenBlocks:heightMap,5699,false,OpenBlocks,openblocks.common.item.ItemHeightMap
OpenBlocks:emptyMap,5700,false,OpenBlocks,openblocks.common.item.ItemEmptyMap
OpenBlocks:cartographer,5701,false,OpenBlocks,openblocks.common.item.ItemCartographer
OpenBlocks:tastyClay,5702,false,OpenBlocks,openblocks.common.item.ItemTastyClay
OpenBlocks:goldenEye,5703,false,OpenBlocks,openblocks.common.item.ItemGoldenEye
OpenBlocks:genericUnstackable,5704,false,OpenBlocks,openblocks.common.item.ItemOBGenericUnstackable
OpenBlocks:cursor,5705,false,OpenBlocks,openblocks.common.item.ItemCursor
OpenBlocks:infoBook,5706,false,OpenBlocks,openblocks.common.item.ItemInfoBook
OpenBlocks:devnull,5707,false,OpenBlocks,openblocks.common.item.ItemDevNull
OpenBlocks:spongeonastick,5708,false,OpenBlocks,openblocks.common.item.ItemSpongeOnAStick
OpenBlocks:pedometer,5709,false,OpenBlocks,openblocks.common.item.ItemPedometer
PneumaticCraft:gpsTool,5710,false,PneumaticCraft,pneumaticCraft.common.item.ItemGPSTool
PneumaticCraft:machineUpgrade,5711,false,PneumaticCraft,pneumaticCraft.common.item.ItemMachineUpgrade
PneumaticCraft:ingotIronCompressed,5712,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:pressureGauge,5713,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:stoneBase,5714,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:cannonBarrel,5715,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:turbineBlade,5716,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:plasticPlant,5717,false,PneumaticCraft,pneumaticCraft.common.item.ItemPlasticPlants
PneumaticCraft:plastic,5718,false,PneumaticCraft,pneumaticCraft.common.item.ItemPlastic
PneumaticCraft:airCanister,5719,false,PneumaticCraft,pneumaticCraft.common.item.ItemPressurizable
PneumaticCraft:vortexCannon,5720,false,PneumaticCraft,pneumaticCraft.common.item.ItemVortexCannon
PneumaticCraft:pneumaticCilinder,5721,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:pneumaticHelmet,5722,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumaticArmor
PneumaticCraft:manometer,5723,false,PneumaticCraft,pneumaticCraft.common.item.ItemManometer
PneumaticCraft:turbineRotor,5724,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:assemblyProgram,5725,false,PneumaticCraft,pneumaticCraft.common.item.ItemAssemblyProgram
PneumaticCraft:emptyPCB,5726,false,PneumaticCraft,pneumaticCraft.common.item.ItemEmptyPCB
PneumaticCraft:unassembledPCB,5727,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:pcbBlueprint,5728,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:etchingAcidBucket,5729,false,PneumaticCraft,net.minecraft.item.ItemBucket
PneumaticCraft:transistor,5730,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:capacitor,5731,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:printedCircuitBoard,5732,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:failedPCB,5733,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:networkComponent,5734,false,PneumaticCraft,pneumaticCraft.common.item.ItemNetworkComponents
PneumaticCraft:stopWorm,5735,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:nukeVirus,5736,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:compressedIronGear,5737,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:pneumaticWrench,5738,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumaticWrench
PneumaticCraft:drone,5739,false,PneumaticCraft,pneumaticCraft.common.item.ItemDrone
PneumaticCraft:programmingPuzzle,5740,false,PneumaticCraft,pneumaticCraft.common.item.ItemProgrammingPuzzle
PneumaticCraft:advancedPCB,5741,false,PneumaticCraft,pneumaticCraft.common.item.ItemPneumatic
PneumaticCraft:safetyTubeModule,5742,false,PneumaticCraft,pneumaticCraft.common.item.ItemTubeModule
PneumaticCraft:pressureGaugeModule,5743,false,PneumaticCraft,pneumaticCraft.common.item.ItemTubeModule
PneumaticCraft:flowDetectorModule,5744,false,PneumaticCraft,pneumaticCraft.common.item.ItemTubeModule
PneumaticCraft:airGrateModule,5745,false,PneumaticCraft,pneumaticCraft.common.item.ItemTubeModule
PneumaticCraft:regulatorTubeModule,5746,false,PneumaticCraft,pneumaticCraft.common.item.ItemTubeModule
PneumaticCraft:chargingModule,5747,false,PneumaticCraft,pneumaticCraft.common.item.ItemTubeModule
PneumaticCraft:plasticElectronTube,5748,false,PneumaticCraft,pneumaticCraft.common.thirdparty.forestry.ItemPlasticElectronTube
RedstoneArsenal:material,5749,false,RedstoneArsenal,cofh.core.item.ItemBase
RedstoneArsenal:armor.helmetFlux,5750,false,RedstoneArsenal,cofh.redstonearsenal.item.armor.ItemArmorRF
RedstoneArsenal:armor.plateFlux,5751,false,RedstoneArsenal,cofh.redstonearsenal.item.armor.ItemArmorRF
RedstoneArsenal:armor.legsFlux,5752,false,RedstoneArsenal,cofh.redstonearsenal.item.armor.ItemArmorRF
RedstoneArsenal:armor.bootsFlux,5753,false,RedstoneArsenal,cofh.redstonearsenal.item.armor.ItemArmorRF
RedstoneArsenal:tool.wrenchFlux,5754,false,RedstoneArsenal,cofh.redstonearsenal.item.tool.ItemWrenchRF
RedstoneArsenal:tool.battleWrenchFlux,5755,false,RedstoneArsenal,cofh.redstonearsenal.item.tool.ItemWrenchBattleRF
RedstoneArsenal:tool.swordFlux,5756,false,RedstoneArsenal,cofh.redstonearsenal.item.tool.ItemSwordRF
RedstoneArsenal:tool.shovelFlux,5757,false,RedstoneArsenal,cofh.redstonearsenal.item.tool.ItemShovelRF
RedstoneArsenal:tool.pickaxeFlux,5758,false,RedstoneArsenal,cofh.redstonearsenal.item.tool.ItemPickaxeRF
RedstoneArsenal:tool.axeFlux,5759,false,RedstoneArsenal,cofh.redstonearsenal.item.tool.ItemAxeRF
RedstoneArsenal:tool.fishingRodFlux,5760,false,RedstoneArsenal,cofh.redstonearsenal.item.tool.ItemFishingRodRF
RedstoneArsenal:tool.sickleFlux,5761,false,RedstoneArsenal,cofh.redstonearsenal.item.tool.ItemSickleRF
RedstoneArsenal:tool.bowFlux,5762,false,RedstoneArsenal,cofh.redstonearsenal.item.tool.ItemBowRF
StevesCarts:ModularCart,5763,false,StevesCarts,vswe.stevescarts.Items.ItemCarts
StevesCarts:ModuleComponents,5764,false,StevesCarts,vswe.stevescarts.Items.ItemCartComponent
StevesCarts:CartModule,5765,false,StevesCarts,vswe.stevescarts.Items.ItemCartModule
ThaumicExploration:transmutationCore,5766,false,ThaumicExploration,net.minecraft.item.Item
ThaumicExploration:transmutationStaffCore,5767,false,ThaumicExploration,net.minecraft.item.Item
ThaumicExploration:talismanFood,5768,false,ThaumicExploration,flaxbeard.thaumicexploration.item.ItemFoodTalisman
ThaumicExploration:amberCore,5769,false,ThaumicExploration,net.minecraft.item.Item
ThaumicExploration:amberStaffCore,5770,false,ThaumicExploration,net.minecraft.item.Item
ThaumicExploration:necroStaffCore,5771,false,ThaumicExploration,net.minecraft.item.Item
ThaumicExploration:sojournerCap,5772,false,ThaumicExploration,net.minecraft.item.Item
ThaumicExploration:sojournerCapUncharged,5773,false,ThaumicExploration,net.minecraft.item.Item
ThaumicExploration:mechanistCap,5774,false,ThaumicExploration,net.minecraft.item.Item
ThaumicExploration:mechanistCapUncharged,5775,false,ThaumicExploration,net.minecraft.item.Item
ThaumicExploration:pureZombieBrain,5776,false,ThaumicExploration,flaxbeard.thaumicexploration.item.ItemBrain
ThaumicExploration:blankSeal,5777,false,ThaumicExploration,flaxbeard.thaumicexploration.item.ItemBlankSeal
ThaumicExploration:chestSeal,5778,false,ThaumicExploration,flaxbeard.thaumicexploration.item.ItemChestSeal
ThaumicExploration:chestSealLinked,5779,false,ThaumicExploration,flaxbeard.thaumicexploration.item.ItemChestSealLinked
ThaumicExploration:jarSeal,5780,false,ThaumicExploration,flaxbeard.thaumicexploration.item.ItemChestSeal
ThaumicExploration:jarSealLinked,5781,false,ThaumicExploration,flaxbeard.thaumicexploration.item.ItemChestSealLinked
ThaumicExploration:charmNoTaint,5782,false,ThaumicExploration,net.minecraft.item.Item
ThaumicExploration:charmTaint,5783,false,ThaumicExploration,net.minecraft.item.Item
ThaumicExploration:bootsMeteor,5784,false,ThaumicExploration,flaxbeard.thaumicexploration.item.ItemTXArmorSpecial
ThaumicExploration:bootsComet,5785,false,ThaumicExploration,flaxbeard.thaumicexploration.item.ItemTXArmorSpecial
ThaumicExploration:taintBerry,5786,false,ThaumicExploration,flaxbeard.thaumicexploration.item.ItemTaintSeedFood
ThaumicExploration:tentacleRing,5787,false,ThaumicExploration,flaxbeard.thaumicexploration.item.ItemBauble
ThaumicExploration:stabilizerBelt,5788,false,ThaumicExploration,flaxbeard.thaumicexploration.item.ItemStabilizerBelt
ThaumicExploration:discountRing,5789,false,ThaumicExploration,flaxbeard.thaumicexploration.item.ItemBaubleDiscountRing
ThermalDynamics:servo,5790,false,ThermalDynamics,cofh.thermaldynamics.item.ItemServo
ThermalDynamics:filter,5791,false,ThermalDynamics,cofh.thermaldynamics.item.ItemFilter
ThermalDynamics:cover,5792,false,ThermalDynamics,cofh.thermaldynamics.item.ItemCover
ThermalDynamics:retriever,5793,false,ThermalDynamics,cofh.thermaldynamics.item.ItemRetriever
TMechworks:LengthWire,5794,false,TMechworks,tmechworks.items.LengthWire
TMechworks:SpoolWire,5795,false,TMechworks,tmechworks.items.SpoolOfWire
witchery:ingredient,5796,false,witchery,com.emoniph.witchery.item.ItemGeneral
witchery:taglockkit,5797,false,witchery,com.emoniph.witchery.item.ItemTaglockKit
witchery:poppet,5798,false,witchery,com.emoniph.witchery.item.ItemPoppet
witchery:potion,5799,false,witchery,com.emoniph.witchery.item.ItemVanillaPotion
witchery:chalkritual,5800,false,witchery,com.emoniph.witchery.item.ItemChalk
witchery:chalkotherwhere,5801,false,witchery,com.emoniph.witchery.item.ItemChalk
witchery:chalkinfernal,5802,false,witchery,com.emoniph.witchery.item.ItemChalk
witchery:chalkheart,5803,false,witchery,com.emoniph.witchery.item.ItemChalk
witchery:boline,5804,false,witchery,com.emoniph.witchery.item.ItemBoline
witchery:arthana,5805,false,witchery,com.emoniph.witchery.item.ItemArthana
witchery:huntsmanspear,5806,false,witchery,com.emoniph.witchery.item.ItemHuntsmanSpear
witchery:handbow,5807,false,witchery,com.emoniph.witchery.item.ItemHandBow
witchery:deathshand,5808,false,witchery,com.emoniph.witchery.item.ItemDeathsHand
witchery:silversword,5809,false,witchery,com.emoniph.witchery.item.ItemSilverSword
witchery:witchhand,5810,false,witchery,com.emoniph.witchery.item.ItemWitchHand
witchery:circletalisman,5811,false,witchery,com.emoniph.witchery.item.ItemCircleTalisman
witchery:mysticbranch,5812,false,witchery,com.emoniph.witchery.item.ItemMysticBranch
witchery:divinerwater,5813,false,witchery,com.emoniph.witchery.item.ItemDiviner
witchery:divinerlava,5814,false,witchery,com.emoniph.witchery.item.ItemDiviner
witchery:polynesiacharm,5815,false,witchery,com.emoniph.witchery.item.ItemPolynesiaCharm
witchery:devilstonguecharm,5816,false,witchery,com.emoniph.witchery.item.ItemPolynesiaCharm
witchery:mutator,5817,false,witchery,com.emoniph.witchery.item.ItemMutator
witchery:louse,5818,false,witchery,com.emoniph.witchery.item.ItemParasyticLouse
witchery:brewbag,5819,false,witchery,com.emoniph.witchery.item.ItemBrewBag
witchery:spectralstone,5820,false,witchery,com.emoniph.witchery.item.ItemSpectralStone
witchery:shelfcompass,5821,false,witchery,com.emoniph.witchery.item.ItemPoppetShelfCompass
witchery:kobolditepickaxe,5822,false,witchery,com.emoniph.witchery.item.ItemKobolditePickaxe
witchery:dupstaff,5823,false,witchery,com.emoniph.witchery.item.ItemDuplicationStaff
witchery:brewbottle,5824,false,witchery,com.emoniph.witchery.brewing.ItemBrew
witchery:brew.fuel,5825,false,witchery,com.emoniph.witchery.item.ItemBrewFuel
witchery:brew.water,5826,false,witchery,com.emoniph.witchery.item.ItemBrewEndlessWater
witchery:bookbiomes2,5827,false,witchery,com.emoniph.witchery.item.ItemBook
witchery:biomenote,5828,false,witchery,com.emoniph.witchery.item.ItemBiomeNote
witchery:cauldronbook,5829,false,witchery,com.emoniph.witchery.item.ItemMarkupBook
witchery:leonardsurn,5830,false,witchery,com.emoniph.witchery.item.ItemLeonardsUrn
witchery:playercompass,5831,false,witchery,com.emoniph.witchery.item.ItemEntityLocator
witchery:mooncharm,5832,false,witchery,com.emoniph.witchery.item.ItemMoonCharm
witchery:hornofthehunt,5833,false,witchery,com.emoniph.witchery.item.ItemHornOfTheHunt
witchery:wolftoken,5834,false,witchery,com.emoniph.witchery.item.ItemWolfToken
witchery:witchhat,5835,false,witchery,com.emoniph.witchery.item.ItemWitchesClothes
witchery:babashat,5836,false,witchery,com.emoniph.witchery.item.ItemWitchesClothes
witchery:witchrobe,5837,false,witchery,com.emoniph.witchery.item.ItemWitchesClothes
witchery:necromancerrobe,5838,false,witchery,com.emoniph.witchery.item.ItemWitchesClothes
witchery:bitingbelt,5839,false,witchery,com.emoniph.witchery.item.ItemWitchesClothes
witchery:barkbelt,5840,false,witchery,com.emoniph.witchery.item.ItemWitchesClothes
witchery:iceslippers,5841,false,witchery,com.emoniph.witchery.item.ItemWitchesClothes
witchery:rubyslippers,5842,false,witchery,com.emoniph.witchery.item.ItemWitchesClothes
witchery:seepingshoes,5843,false,witchery,com.emoniph.witchery.item.ItemWitchesClothes
witchery:hunterhat,5844,false,witchery,com.emoniph.witchery.item.ItemHunterClothes
witchery:huntercoat,5845,false,witchery,com.emoniph.witchery.item.ItemHunterClothes
witchery:hunterlegs,5846,false,witchery,com.emoniph.witchery.item.ItemHunterClothes
witchery:hunterboots,5847,false,witchery,com.emoniph.witchery.item.ItemHunterClothes
witchery:hunterhatsilvered,5848,false,witchery,com.emoniph.witchery.item.ItemHunterClothes
witchery:huntercoatsilvered,5849,false,witchery,com.emoniph.witchery.item.ItemHunterClothes
witchery:hunterlegssilvered,5850,false,witchery,com.emoniph.witchery.item.ItemHunterClothes
witchery:hunterbootssilvered,5851,false,witchery,com.emoniph.witchery.item.ItemHunterClothes
witchery:deathscowl,5852,false,witchery,com.emoniph.witchery.item.ItemDeathsClothes
witchery:deathsrobe,5853,false,witchery,com.emoniph.witchery.item.ItemDeathsClothes
witchery:deathsfeet,5854,false,witchery,com.emoniph.witchery.item.ItemDeathsClothes
witchery:quiverofmog,5855,false,witchery,com.emoniph.witchery.item.ItemGoblinClothes
witchery:gurdleofgulg,5856,false,witchery,com.emoniph.witchery.item.ItemGoblinClothes
witchery:kobolditehelm,5857,false,witchery,com.emoniph.witchery.item.ItemGoblinClothes
witchery:earmuffs,5858,false,witchery,com.emoniph.witchery.item.ItemEarmuffs
witchery:seedsbelladonna,5859,false,witchery,com.emoniph.witchery.item.ItemWitchSeeds
witchery:seedsmandrake,5860,false,witchery,com.emoniph.witchery.item.ItemWitchSeeds
witchery:seedsartichoke,5861,false,witchery,com.emoniph.witchery.item.ItemWitchSeeds
witchery:seedssnowbell,5862,false,witchery,com.emoniph.witchery.item.ItemWitchSeeds
witchery:seedswormwood,5863,false,witchery,com.emoniph.witchery.item.ItemWitchSeeds
witchery:seedsmindrake,5864,false,witchery,com.emoniph.witchery.item.ItemWitchSeeds
witchery:seedswolfsbane,5865,false,witchery,com.emoniph.witchery.item.ItemWitchSeeds
witchery:bucketspirit,5866,false,witchery,com.emoniph.witchery.item.ItemBucketSpirit
witchery:buckethollowtears,5867,false,witchery,com.emoniph.witchery.item.ItemBucketSpirit
witchery:bucketbrew,5868,false,witchery,com.emoniph.witchery.brewing.ItemBrewBucket
ForgeMicroblock:microblock,5869,false,ForgeMicroblock,codechicken.microblock.ItemMicroPart
ForgeMicroblock:sawStone,5870,false,ForgeMicroblock,codechicken.microblock.ItemSaw
ForgeMicroblock:sawIron,5871,false,ForgeMicroblock,codechicken.microblock.ItemSaw
ForgeMicroblock:sawDiamond,5872,false,ForgeMicroblock,codechicken.microblock.ItemSaw
